Order ID,Order Date,Customer,Segment,Region,SKU,Product,Product Line,Category,Qty,Unit Price,Unit Cost,Total Revenue,Total Cost,Gross Profit,Margin %,Delivery Date,Status
102255,2025-10-20,Sporting Goods Retail,B2C,International,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,2,$109.00,$34.00,$218.00,$68.00,$150.00,68.8%,2025-10-29,Delivered
102256,2025-10-20,"Contoso, Ltd.",B2C,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-10-27,Delivered
102257,2025-10-20,Direct eCommerce,B2C,Central,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,1,$79.00,$25.00,$79.00,$25.00,$54.00,68.4%,2025-10-26,Delivered
102258,2025-10-20,Sporting Goods Retail,B2C,West,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,1,$149.00,$48.00,$149.00,$48.00,$101.00,67.8%,2025-10-27,Delivered
102259,2025-10-20,Direct eCommerce,B2C,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,2,$279.00,$88.00,$558.00,$176.00,$382.00,68.5%,2025-10-30,Delivered
102260,2025-10-20,Direct eCommerce,B2C,International,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,3,$179.00,$58.00,$537.00,$174.00,$363.00,67.6%,2025-10-24,Delivered
102261,2025-10-20,Direct eCommerce,B2C,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,4,$129.00,$39.00,$516.00,$156.00,$360.00,69.8%,2025-10-25,Delivered
102262,2025-10-21,Direct eCommerce,B2C,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,3,$89.00,$28.00,$267.00,$84.00,$183.00,68.5%,2025-10-29,Delivered
102263,2025-10-21,Sporting Goods Retail,B2C,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,1,$99.00,$33.00,$99.00,$33.00,$66.00,66.7%,2025-10-28,Delivered
102264,2025-10-21,Sporting Goods Retail,B2C,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,2,$119.00,$38.00,$238.00,$76.00,$162.00,68.1%,2025-10-28,Delivered
102265,2025-10-21,Direct eCommerce,B2C,East,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,1,$149.00,$45.00,$149.00,$45.00,$104.00,69.8%,2025-10-28,Delivered
102266,2025-10-21,"Fabrikam, Inc.",B2B,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,75,$94.05,$33.00,"$7,053.75","$2,475.00","$4,578.75",64.9%,2025-11-10,Delivered
102267,2025-10-21,Wide World Importers,B2B,Central,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,75,$65.55,$23.00,"$4,916.25","$1,725.00","$3,191.25",64.9%,2025-11-03,Delivered
102268,2025-10-22,"Contoso, Ltd.",B2C,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,1,$99.00,$33.00,$99.00,$33.00,$66.00,66.7%,2025-10-30,Delivered
102269,2025-10-22,"Contoso, Ltd.",B2C,International,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,3,$109.00,$34.00,$327.00,$102.00,$225.00,68.8%,2025-10-27,Delivered
102270,2025-10-22,"Contoso, Ltd.",B2C,International,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,4,$149.00,$45.00,$596.00,$180.00,$416.00,69.8%,2025-10-27,Delivered
102271,2025-10-22,Sporting Goods Retail,B2C,International,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,2,$249.00,$82.00,$498.00,$164.00,$334.00,67.1%,2025-10-30,Delivered
102272,2025-10-22,Sporting Goods Retail,B2C,Central,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-10-26,Delivered
102273,2025-10-22,Direct eCommerce,B2C,East,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,3,$149.00,$48.00,$447.00,$144.00,$303.00,67.8%,2025-11-01,Delivered
102274,2025-10-22,Trey Research,B2B,West,ZCR-FBR-SYS,ZavaCore Fiber — Systems Grade,Supply,Raw Materials,5,"$1,250.00",$455.00,"$6,250.00","$2,275.00","$3,975.00",63.6%,2025-11-14,Delivered
102275,2025-10-23,Direct eCommerce,B2C,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,1,$59.00,$20.00,$59.00,$20.00,$39.00,66.1%,2025-11-01,Delivered
102276,2025-10-23,Direct eCommerce,B2C,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,4,$179.00,$58.00,$716.00,$232.00,$484.00,67.6%,2025-10-31,Delivered
102277,2025-10-23,"Contoso, Ltd.",B2C,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-10-31,Delivered
102278,2025-10-23,Direct eCommerce,B2C,Central,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,1,$129.00,$39.00,$129.00,$39.00,$90.00,69.8%,2025-10-28,Delivered
102279,2025-10-24,"Contoso, Ltd.",B2C,International,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-11-02,Delivered
102280,2025-10-24,Direct eCommerce,B2C,Central,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,1,$69.00,$23.00,$69.00,$23.00,$46.00,66.7%,2025-11-01,Delivered
102281,2025-10-24,Sporting Goods Retail,B2C,International,ZCA-INS-01,Smart Insole,Accessories,Footwear,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-10-31,Delivered
102282,2025-10-24,Direct eCommerce,B2C,West,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,5,$149.00,$45.00,$745.00,$225.00,$520.00,69.8%,2025-11-02,Delivered
102283,2025-10-24,Northwind Traders,B2B,Central,ZCR-FBR-FLD,ZavaCore Fiber — Field Grade,Supply,Raw Materials,50,$807.50,$310.00,"$40,375.00","$15,500.00","$24,875.00",61.6%,2025-11-12,Delivered
102284,2025-10-25,"Contoso, Ltd.",B2C,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,4,$49.00,$17.00,$196.00,$68.00,$128.00,65.3%,2025-10-30,Delivered
102285,2025-10-25,Direct eCommerce,B2C,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,2,$59.00,$20.00,$118.00,$40.00,$78.00,66.1%,2025-11-01,Delivered
102286,2025-10-25,"Contoso, Ltd.",B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,3,$59.00,$20.00,$177.00,$60.00,$117.00,66.1%,2025-10-30,Delivered
102287,2025-10-25,Direct eCommerce,B2C,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,1,$99.00,$33.00,$99.00,$33.00,$66.00,66.7%,2025-10-30,Delivered
102288,2025-10-26,"Contoso, Ltd.",B2C,West,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,3,$169.00,$52.00,$507.00,$156.00,$351.00,69.2%,2025-11-01,Delivered
102289,2025-10-26,Direct eCommerce,B2C,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,2,$59.00,$20.00,$118.00,$40.00,$78.00,66.1%,2025-11-05,Delivered
102290,2025-10-26,"Contoso, Ltd.",B2C,International,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-11-01,Delivered
102291,2025-10-26,"Contoso, Ltd.",B2C,East,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,2,$219.00,$68.00,$438.00,$136.00,$302.00,68.9%,2025-10-30,Delivered
102292,2025-10-26,Direct eCommerce,B2C,International,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,1,$69.00,$23.00,$69.00,$23.00,$46.00,66.7%,2025-11-03,Delivered
102293,2025-10-26,Trey Research,B2B,West,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,100,$224.10,$82.00,"$22,410.00","$8,200.00","$14,210.00",63.4%,2025-11-15,Delivered
102294,2025-10-27,Sporting Goods Retail,B2C,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,1,$109.00,$34.00,$109.00,$34.00,$75.00,68.8%,2025-11-02,Delivered
102295,2025-10-27,Direct eCommerce,B2C,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-11-04,Delivered
102296,2025-10-27,Direct eCommerce,B2C,International,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-10-31,Delivered
102297,2025-10-28,Direct eCommerce,B2C,International,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-11-01,Delivered
102298,2025-10-28,Direct eCommerce,B2C,International,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,1,$129.00,$40.00,$129.00,$40.00,$89.00,69.0%,2025-11-02,Delivered
102299,2025-10-28,Sporting Goods Retail,B2C,International,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-10-31,Delivered
102300,2025-10-28,"Contoso, Ltd.",B2C,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,5,$279.00,$88.00,"$1,395.00",$440.00,$955.00,68.5%,2025-11-02,Delivered
102301,2025-10-29,Direct eCommerce,B2C,Central,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,1,$129.00,$39.00,$129.00,$39.00,$90.00,69.8%,2025-11-02,Delivered
102302,2025-10-29,Direct eCommerce,B2C,East,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,3,$69.00,$23.00,$207.00,$69.00,$138.00,66.7%,2025-11-06,Delivered
102303,2025-10-29,"Contoso, Ltd.",B2C,International,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,2,$59.00,$20.00,$118.00,$40.00,$78.00,66.1%,2025-11-01,Delivered
102304,2025-10-29,Sporting Goods Retail,B2C,International,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,2,$219.00,$68.00,$438.00,$136.00,$302.00,68.9%,2025-11-07,Delivered
102305,2025-10-29,Relecloud,B2B,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,50,$122.55,$39.00,"$6,127.50","$1,950.00","$4,177.50",68.2%,2025-11-18,Delivered
102306,2025-10-30,"Contoso, Ltd.",B2C,Central,ZCA-INS-01,Smart Insole,Accessories,Footwear,3,$89.00,$28.00,$267.00,$84.00,$183.00,68.5%,2025-11-09,Delivered
102307,2025-10-30,Direct eCommerce,B2C,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,3,$129.00,$40.00,$387.00,$120.00,$267.00,69.0%,2025-11-04,Delivered
102308,2025-10-30,"Contoso, Ltd.",B2C,West,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,2,$149.00,$46.00,$298.00,$92.00,$206.00,69.1%,2025-11-04,Delivered
102309,2025-10-30,Sporting Goods Retail,B2C,Central,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-11-05,Delivered
102310,2025-10-30,Sporting Goods Retail,B2C,International,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,3,$149.00,$48.00,$447.00,$144.00,$303.00,67.8%,2025-11-08,Delivered
102311,2025-10-30,Adventure Works Cycles,B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,75,$103.55,$34.00,"$7,766.25","$2,550.00","$5,216.25",67.2%,2025-11-07,Delivered
102312,2025-10-30,Alpine Ski House,B2B,West,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,100,$98.10,$34.00,"$9,810.00","$3,400.00","$6,410.00",65.3%,2025-11-17,Delivered
102313,2025-10-31,Direct eCommerce,B2C,Central,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,1,$109.00,$34.00,$109.00,$34.00,$75.00,68.8%,2025-11-03,Delivered
102314,2025-10-31,Direct eCommerce,B2C,Central,ZCA-SC-PRO,Smart Cleats Pro,Accessories,Footwear,1,$249.00,$82.00,$249.00,$82.00,$167.00,67.1%,2025-11-09,Delivered
102315,2025-10-31,Direct eCommerce,B2C,West,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-11-04,Delivered
102316,2025-10-31,"Contoso, Ltd.",B2C,International,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,2,$109.00,$34.00,$218.00,$68.00,$150.00,68.8%,2025-11-06,Delivered
102317,2025-10-31,Direct eCommerce,B2C,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-11-05,Delivered
102318,2025-10-31,Direct eCommerce,B2C,Central,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,1,$219.00,$68.00,$219.00,$68.00,$151.00,68.9%,2025-11-10,Delivered
102319,2025-10-31,Sporting Goods Retail,B2C,International,ZCA-INS-01,Smart Insole,Accessories,Footwear,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-11-03,Delivered
102320,2025-10-31,Alpine Ski House,B2B,West,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,50,$84.55,$28.00,"$4,227.50","$1,400.00","$2,827.50",66.9%,2025-11-08,Delivered
102321,2025-11-01,Sporting Goods Retail,B2C,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,1,$129.00,$39.00,$129.00,$39.00,$90.00,69.8%,2025-11-09,Delivered
102322,2025-11-01,Direct eCommerce,B2C,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-11-08,Delivered
102323,2025-11-01,"Contoso, Ltd.",B2C,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,3,$79.00,$25.00,$237.00,$75.00,$162.00,68.4%,2025-11-07,Delivered
102324,2025-11-01,Direct eCommerce,B2C,East,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,1,$179.00,$58.00,$179.00,$58.00,$121.00,67.6%,2025-11-04,Delivered
102325,2025-11-01,Direct eCommerce,B2C,International,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,2,$109.00,$34.00,$218.00,$68.00,$150.00,68.8%,2025-11-08,Delivered
102326,2025-11-01,Sporting Goods Retail,B2C,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-11-10,Delivered
102327,2025-11-01,Direct eCommerce,B2C,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,2,$49.00,$17.00,$98.00,$34.00,$64.00,65.3%,2025-11-10,Delivered
102328,2025-11-01,"Contoso, Ltd.",B2C,East,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-11-08,Delivered
102329,2025-11-01,Sporting Goods Retail,B2C,Central,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-11-05,Delivered
102330,2025-11-01,Wide World Importers,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,30,$99.00,$33.00,"$2,970.00",$990.00,"$1,980.00",66.7%,2025-11-18,Delivered
102331,2025-11-01,Wide World Importers,B2B,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,225,$53.10,$20.00,"$11,947.50","$4,500.00","$7,447.50",62.3%,2025-11-17,Delivered
102332,2025-11-01,Boulder Innovations,B2B,West,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,75,$170.05,$58.00,"$12,753.75","$4,350.00","$8,403.75",65.9%,2025-11-22,Delivered
102333,2025-11-02,"Contoso, Ltd.",B2C,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-11-10,Delivered
102334,2025-11-02,"Contoso, Ltd.",B2C,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,1,$129.00,$40.00,$129.00,$40.00,$89.00,69.0%,2025-11-12,Delivered
102335,2025-11-02,Sporting Goods Retail,B2C,East,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,1,$219.00,$68.00,$219.00,$68.00,$151.00,68.9%,2025-11-11,Delivered
102336,2025-11-02,Sporting Goods Retail,B2C,West,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,1,$279.00,$88.00,$279.00,$88.00,$191.00,68.5%,2025-11-12,Delivered
102337,2025-11-03,"Contoso, Ltd.",B2C,Central,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,2,$119.00,$38.00,$238.00,$76.00,$162.00,68.1%,2025-11-10,Delivered
102338,2025-11-03,"Contoso, Ltd.",B2C,International,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,3,$199.00,$65.00,$597.00,$195.00,$402.00,67.3%,2025-11-06,Delivered
102339,2025-11-03,Direct eCommerce,B2C,Central,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,2,$59.00,$20.00,$118.00,$40.00,$78.00,66.1%,2025-11-12,Delivered
102340,2025-11-03,Direct eCommerce,B2C,Central,ZCF-PR-CYC,Field Premium Cycling Jersey,Field,Tops,5,$149.00,$46.00,$745.00,$230.00,$515.00,69.1%,2025-11-13,Delivered
102341,2025-11-03,"Contoso, Ltd.",B2C,East,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,1,$169.00,$52.00,$169.00,$52.00,$117.00,69.2%,2025-11-12,Delivered
102342,2025-11-03,Consolidated Messenger,B2B,Central,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,10,$169.00,$52.00,"$1,690.00",$520.00,"$1,170.00",69.2%,2025-11-22,Delivered
102343,2025-11-04,Direct eCommerce,B2C,International,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,1,$179.00,$58.00,$179.00,$58.00,$121.00,67.6%,2025-11-13,Delivered
102344,2025-11-04,"Contoso, Ltd.",B2C,Central,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,3,$109.00,$34.00,$327.00,$102.00,$225.00,68.8%,2025-11-12,Delivered
102345,2025-11-04,Sporting Goods Retail,B2C,Central,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,2,$109.00,$34.00,$218.00,$68.00,$150.00,68.8%,2025-11-13,Delivered
102346,2025-11-04,"Contoso, Ltd.",B2C,International,ZCF-PR-LEG,Field Premium Performance Leggings,Field,Bottoms,3,$169.00,$52.00,$507.00,$156.00,$351.00,69.2%,2025-11-11,Delivered
102347,2025-11-04,Direct eCommerce,B2C,International,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,1,$99.00,$33.00,$99.00,$33.00,$66.00,66.7%,2025-11-11,Delivered
102348,2025-11-04,Direct eCommerce,B2C,International,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,2,$89.00,$28.00,$178.00,$56.00,$122.00,68.5%,2025-11-09,Delivered
102349,2025-11-04,Sporting Goods Retail,B2C,International,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,1,$129.00,$39.00,$129.00,$39.00,$90.00,69.8%,2025-11-13,Delivered
102350,2025-11-04,Northwind Traders,B2B,Central,ZCF-ST-RVS,Field Standard Running Vest,Field,Tops,200,$62.10,$23.00,"$12,420.00","$4,600.00","$7,820.00",63.0%,2025-11-11,Delivered
102351,2025-11-04,Consolidated Messenger,B2B,Central,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,20,$99.00,$33.00,"$1,980.00",$660.00,"$1,320.00",66.7%,2025-11-30,Delivered
102352,2025-11-04,Consolidated Messenger,B2B,Central,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,10,$219.00,$68.00,"$2,190.00",$680.00,"$1,510.00",68.9%,2025-11-30,Delivered
102353,2025-11-05,Direct eCommerce,B2C,East,ZCF-EL-LST,Field Elite Long Sleeve Top,Field,Tops,1,$89.00,$28.00,$89.00,$28.00,$61.00,68.5%,2025-11-15,Delivered
102354,2025-11-05,Direct eCommerce,B2C,International,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,5,$79.00,$25.00,$395.00,$125.00,$270.00,68.4%,2025-11-11,Delivered
102355,2025-11-05,Sporting Goods Retail,B2C,East,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-11-10,Delivered
102356,2025-11-05,Direct eCommerce,B2C,Central,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,4,$219.00,$68.00,$876.00,$272.00,$604.00,68.9%,2025-11-10,Delivered
102357,2025-11-05,Direct eCommerce,B2C,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-11-15,Delivered
102358,2025-11-05,"VanArsdel, Ltd.",B2B,East,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,200,$197.10,$68.00,"$39,420.00","$13,600.00","$25,820.00",65.5%,2025-12-01,Delivered
102359,2025-11-06,"Contoso, Ltd.",B2C,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,5,$49.00,$17.00,$245.00,$85.00,$160.00,65.3%,2025-11-14,Delivered
102360,2025-11-06,Sporting Goods Retail,B2C,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-11-09,Delivered
102361,2025-11-06,"Contoso, Ltd.",B2C,International,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,2,$149.00,$45.00,$298.00,$90.00,$208.00,69.8%,2025-11-15,Delivered
102362,2025-11-06,Direct eCommerce,B2C,West,ZCF-EL-SST,Field Elite Short Sleeve Top,Field,Tops,3,$79.00,$25.00,$237.00,$75.00,$162.00,68.4%,2025-11-09,Delivered
102363,2025-11-06,Sporting Goods Retail,B2C,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,1,$99.00,$33.00,$99.00,$33.00,$66.00,66.7%,2025-11-13,Delivered
102364,2025-11-06,Relecloud,B2B,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,200,$53.10,$20.00,"$10,620.00","$4,000.00","$6,620.00",62.3%,2025-11-14,Delivered
102365,2025-11-07,"Contoso, Ltd.",B2C,International,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,2,$149.00,$48.00,$298.00,$96.00,$202.00,67.8%,2025-11-11,Delivered
102366,2025-11-07,Direct eCommerce,B2C,West,ZCF-PR-SST,Field Premium Short Sleeve Top,Field,Tops,1,$129.00,$39.00,$129.00,$39.00,$90.00,69.8%,2025-11-12,Delivered
102367,2025-11-07,Direct eCommerce,B2C,East,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,1,$109.00,$34.00,$109.00,$34.00,$75.00,68.8%,2025-11-13,Delivered
102368,2025-11-07,Direct eCommerce,B2C,Central,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,1,$219.00,$68.00,$219.00,$68.00,$151.00,68.9%,2025-11-11,Delivered
102369,2025-11-07,"Contoso, Ltd.",B2C,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,4,$99.00,$33.00,$396.00,$132.00,$264.00,66.7%,2025-11-14,Delivered
102370,2025-11-07,Adatum Corporation,B2B,East,ZCA-SC-STD,Smart Cleats Standard,Accessories,Footwear,200,$161.10,$58.00,"$32,220.00","$11,600.00","$20,620.00",64.0%,2025-11-28,Delivered
102371,2025-11-07,Adatum Corporation,B2B,East,ZCF-PR-ETJ,Field Premium Extreme Temp Jacket,Field,Outerwear,200,$251.10,$88.00,"$50,220.00","$17,600.00","$32,620.00",65.0%,2025-11-22,Delivered
102372,2025-11-08,Direct eCommerce,B2C,West,ZCF-ST-LST,Field Standard Long Sleeve Top,Field,Tops,1,$59.00,$20.00,$59.00,$20.00,$39.00,66.1%,2025-11-14,Delivered
102373,2025-11-08,Sporting Goods Retail,B2C,Central,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,2,$109.00,$34.00,$218.00,$68.00,$150.00,68.8%,2025-11-15,Delivered
102374,2025-11-08,Direct eCommerce,B2C,International,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,2,$49.00,$17.00,$98.00,$34.00,$64.00,65.3%,2025-11-18,Delivered
102375,2025-11-08,Sporting Goods Retail,B2C,East,ZCF-ST-ETJ,Field Standard Extreme Temp Jacket,Field,Outerwear,1,$199.00,$65.00,$199.00,$65.00,$134.00,67.3%,2025-11-13,Delivered
102376,2025-11-08,Consolidated Messenger,B2B,Central,ZCF-PR-LST,Field Premium Long Sleeve Top,Field,Tops,50,$141.55,$45.00,"$7,077.50","$2,250.00","$4,827.50",68.2%,2025-11-23,Delivered
102377,2025-11-09,Direct eCommerce,B2C,West,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,2,$119.00,$38.00,$238.00,$76.00,$162.00,68.1%,2025-11-16,Delivered
102378,2025-11-09,Sporting Goods Retail,B2C,International,ZCF-PR-RVS,Field Premium Running Vest,Field,Tops,2,$109.00,$34.00,$218.00,$68.00,$150.00,68.8%,2025-11-19,Delivered
102379,2025-11-09,Direct eCommerce,B2C,East,ZCA-INS-01,Smart Insole,Accessories,Footwear,4,$89.00,$28.00,$356.00,$112.00,$244.00,68.5%,2025-11-17,Delivered
102380,2025-11-09,"Contoso, Ltd.",B2C,East,ZCF-ST-TRJ,Field Standard Track Jacket,Field,Outerwear,1,$149.00,$48.00,$149.00,$48.00,$101.00,67.8%,2025-11-19,Delivered
102381,2025-11-09,"Contoso, Ltd.",B2C,West,ZCF-ST-SST,Field Standard Short Sleeve Top,Field,Tops,1,$49.00,$17.00,$49.00,$17.00,$32.00,65.3%,2025-11-13,Delivered
102382,2025-11-09,Direct eCommerce,B2C,East,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,1,$129.00,$40.00,$129.00,$40.00,$89.00,69.0%,2025-11-14,Delivered
102383,2025-11-09,Trey Research,B2B,West,ZCF-PR-TRJ,Field Premium Track Jacket,Field,Outerwear,100,$197.10,$68.00,"$19,710.00","$6,800.00","$12,910.00",65.5%,2025-11-19,Delivered
102384,2025-11-10,Sporting Goods Retail,B2C,West,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,2,$99.00,$33.00,$198.00,$66.00,$132.00,66.7%,2025-11-16,Delivered
102385,2025-11-10,Direct eCommerce,B2C,International,ZCF-EL-LEG,Field Elite Performance Leggings,Field,Bottoms,1,$119.00,$38.00,$119.00,$38.00,$81.00,68.1%,2025-11-14,Delivered
102386,2025-11-10,Direct eCommerce,B2C,West,ZCF-RC-TOP,Field Recovery Compression Top,Field,Tops,2,$129.00,$40.00,$258.00,$80.00,$178.00,69.0%,2025-11-13,Delivered
102387,2025-11-10,Direct eCommerce,B2C,East,ZCF-ST-CYC,Field Standard Cycling Jersey,Field,Tops,2,$99.00,$33.00,$198.00,$66.00,$132.00,66.7%,2025-11-17,Delivered
